Crime Date,Crime,COMMITTED,DISTRICT,,,,,,,,,,,,,,,,,
11/10/2018,THEFT,COMMITTED,1,,,,,,,,,,,,,,,,,
11/10/2018,THEFT,COMMITTED,,,,,,,,,,,,,,,,,,
11/10/2018,THEFT,COMMITTED,1,,,,,,,,,,,,,,,,,
11/10/2018,THEFT,COMMITTED,,,,,,,,,,,,,,,,,,
11/10/2018,THEFT,COMMITTED,1,,,,,,,,,,,,,,,,,
11/10/2018,BATTERY,COMMITTED,1,,,,,,,,,,,,,,,,,
11/10/2018,ASSAULT,COMMITTED,3,,,,,,,,,,,,,,,,,
11/10/2018,BATTERY,COMMITTED,3,,,,,,,,,,,,,,,,,
11/10/2018,BATTERY,COMMITTED,3,,,,,,,,,,,,,,,,,
11/10/2018,FIREARM,COMMITTED,2,,,,,,,,,,,,,,,,,
11/10/2018,OTHER,COMMITTED,3,,,,,,,,,,,,,,,,,
11/10/2018,NON-RESIDENTIAL BURGLARY,COMMITTED,3,,,,,,,,,,,,,,,,,
11/10/2018,THEFT,COMMITTED,1,,,,,,,,,,,,,,,,,
11/10/2018,CRIMINAL DAMAGE TO PROPERTY,COMMITTED,3,,,,,,,,,,,,,,,,,
11/10/2018,THEFT,COMMITTED,2,,,,,,,,,,,,,,,,,
11/10/2018,NON-RESIDENTIAL BURGLARY,COMMITTED,3,,,,,,,,,,,,,,,,,
11/10/2018,NON-RESIDENTIAL BURGLARY,COMMITTED,3,,,,,,,,,,,,,,,,,
11/10/2018,NARCOTICS,COMMITTED,2,,,,,,,,,,,,,,,,,
11/10/2018,BATTERY,COMMITTED,3,,,,,,,,,,,,,,,,,
11/10/2018,THEFT,COMMITTED,3,,,,,,,,,,,,,,,,,
11/10/2018,BATTERY,COMMITTED,3,,,,,,,,,,,,,,,,,
11/10/2018,ASSAULT,COMMITTED,3,,,,,,,,,,,,,,,,,
11/10/2018,THEFT,COMMITTED,2,,,,,,,,,,,,,,,,,
11/10/2018,THEFT,COMMITTED,2,,,,,,,,,,,,,,,,,
11/10/2018,CRIMINAL DAMAGE TO PROPERTY,COMMITTED,3,,,,,,,,,,,,,,,,,
11/10/2018,THEFT,COMMITTED,3,,,,,,,,,,,,,,,,,
11/10/2018,OTHER,COMMITTED,2,,,,,,,,,,,,,,,,,
11/10/2018,NUISANCE,COMMITTED,1,,,,,,,,,,,,,,,,,
11/10/2018,OTHER,COMMITTED,1,,,,,,,,,,,,,,,,,
11/10/2018,THEFT,COMMITTED,1,,,,,,,,,,,,,,,,,
11/10/2018,THEFT,COMMITTED,3,,,,,,,,,,,,,,,,,
11/10/2018,OTHER,COMMITTED,,,,,,,,,,,,,,,,,,
11/10/2018,OTHER,COMMITTED,,,,,,,,,,,,,,,,,,
11/10/2018,OTHER,COMMITTED,,,,,,,,,,,,,,,,,,
11/10/2018,THEFT,COMMITTED,3,,,,,,,,,,,,,,,,,
11/10/2018,OTHER,COMMITTED,3,,,,,,,,,,,,,,,,,
11/10/2018,THEFT,COMMITTED,3,,,,,,,,,,,,,,,,,
11/10/2018,THEFT,COMMITTED,1,,,,,,,,,,,,,,,,,
11/3/2018,BATTERY,COMMITTED,2,,,,,,,,,,,,,,,,,
11/3/2018,BATTERY,COMMITTED,1,,,,,,,,,,,,,,,,,
11/3/2018,BATTERY,COMMITTED,1,,,,,,,,,,,,,,,,,
11/3/2018,OTHER,COMMITTED,1,,,,,,,,,,,,,,,,,
11/3/2018,BATTERY,COMMITTED,4,,,,,,,,,,,,,,,,,
11/3/2018,THEFT,COMMITTED,2,,,,,,,,,,,,,,,,,
11/3/2018,BATTERY,COMMITTED,1,,,,,,,,,,,,,,,,,
11/3/2018,ASSAULT,COMMITTED,1,,,,,,,,,,,,,,,,,
11/3/2018,ASSAULT,COMMITTED,1,,,,,,,,,,,,,,,,,
11/3/2018,NON-RESIDENTIAL BURGLARY,COMMITTED,3,,,,,,,,,,,,,,,,,
11/3/2018,THEFT,COMMITTED,4,,,,,,,,,,,,,,,,,
11/3/2018,BATTERY,COMMITTED,1,,,,,,,,,,,,,,,,,
11/3/2018,OTHER,COMMITTED,1,,,,,,,,,,,,,,,,,
11/3/2018,THEFT,COMMITTED,4,,,,,,,,,,,,,,,,,
11/3/2018,CRIMINAL DAMAGE TO PROPERTY,COMMITTED,2,,,,,,,,,,,,,,,,,
11/3/2018,BATTERY,COMMITTED,1,,,,,,,,,,,,,,,,,
11/3/2018,INDIVIDUAL ROBBERY,COMMITTED,3,,,,,,,,,,,,,,,,,
11/3/2018,NUISANCE,COMMITTED,1,,,,,,,,,,,,,,,,,
11/3/2018,OTHER,COMMITTED,1,,,,,,,,,,,,,,,,,
11/3/2018,CRIMINAL DAMAGE TO PROPERTY,COMMITTED,1,,,,,,,,,,,,,,,,,
11/3/2018,BATTERY,COMMITTED,1,,,,,,,,,,,,,,,,,
11/3/2018,OTHER,COMMITTED,1,,,,,,,,,,,,,,,,,
11/3/2018,ASSAULT,COMMITTED,1,,,,,,,,,,,,,,,,,
11/3/2018,VEHICLE BURGLARY,COMMITTED,1,,,,,,,,,,,,,,,,,
11/3/2018,OTHER,COMMITTED,1,,,,,,,,,,,,,,,,,
11/3/2018,THEFT,COMMITTED,1,,,,,,,,,,,,,,,,,
11/3/2018,BATTERY,COMMITTED,1,,,,,,,,,,,,,,,,,
11/3/2018,VEHICLE BURGLARY,COMMITTED,1,,,,,,,,,,,,,,,,,
11/3/2018,VEHICLE BURGLARY,COMMITTED,1,,,,,,,,,,,,,,,,,
11/3/2018,VEHICLE BURGLARY,COMMITTED,2,,,,,,,,,,,,,,,,,
11/3/2018,NON-RESIDENTIAL BURGLARY,COMMITTED,2,,,,,,,,,,,,,,,,,
11/3/2018,THEFT,COMMITTED,3,,,,,,,,,,,,,,,,,
11/3/2018,ASSAULT,COMMITTED,1,,,,,,,,,,,,,,,,,
11/3/2018,OTHER,COMMITTED,2,,,,,,,,,,,,,,,,,
11/3/2018,BATTERY,COMMITTED,2,,,,,,,,,,,,,,,,,
11/3/2018,OTHER,COMMITTED,1,,,,,,,,,,,,,,,,,
11/3/2018,ASSAULT,COMMITTED,3,,,,,,,,,,,,,,,,,
11/3/2018,FIREARM,COMMITTED,,,,,,,,,,,,,,,,,,
11/3/2018,OTHER,COMMITTED,4,,,,,,,,,,,,,,,,,
11/3/2018,BATTERY,COMMITTED,3,,,,,,,,,,,,,,,,,
11/3/2018,CRIMINAL DAMAGE TO PROPERTY,COMMITTED,2,,,,,,,,,,,,,,,,,
11/3/2018,NARCOTICS,COMMITTED,4,,,,,,,,,,,,,,,,,
11/3/2018,ASSAULT,COMMITTED,1,,,,,,,,,,,,,,,,,
11/3/2018,THEFT,COMMITTED,1,,,,,,,,,,,,,,,,,
11/3/2018,ASSAULT,COMMITTED,3,,,,,,,,,,,,,,,,,
11/3/2018,FIREARM,COMMITTED,4,,,,,,,,,,,,,,,,,
11/3/2018,RESIDENTIAL BURGLARY,COMMITTED,2,,,,,,,,,,,,,,,,,
11/3/2018,THEFT,COMMITTED,4,,,,,,,,,,,,,,,,,
11/3/2018,OTHER,COMMITTED,2,,,,,,,,,,,,,,,,,
11/3/2018,VEHICLE BURGLARY,COMMITTED,4,,,,,,,,,,,,,,,,,
11/3/2018,CRIMINAL DAMAGE TO PROPERTY,COMMITTED,4,,,,,,,,,,,,,,,,,
11/3/2018,VEHICLE BURGLARY,COMMITTED,,,,,,,,,,,,,,,,,,
11/3/2018,CRIMINAL DAMAGE TO PROPERTY,COMMITTED,,,,,,,,,,,,,,,,,,
11/3/2018,CRIMINAL DAMAGE TO PROPERTY,COMMITTED,2,,,,,,,,,,,,,,,,,
11/3/2018,ASSAULT,COMMITTED,4,,,,,,,,,,,,,,,,,
11/3/2018,BATTERY,COMMITTED,1,,,,,,,,,,,,,,,,,
11/3/2018,BATTERY,COMMITTED,1,,,,,,,,,,,,,,,,,
11/3/2018,ASSAULT,COMMITTED,1,,,,,,,,,,,,,,,,,
11/3/2018,CRIMINAL DAMAGE TO PROPERTY,COMMITTED,4,,,,,,,,,,,,,,,,,
11/3/2018,THEFT,COMMITTED,2,,,,,,,,,,,,,,,,,
11/3/2018,CRIMINAL DAMAGE TO PROPERTY,COMMITTED,1,,,,,,,,,,,,,,,,,
11/3/2018,ASSAULT,COMMITTED,4,,,,,,,,,,,,,,,,,
11/3/2018,OTHER,COMMITTED,1,,,,,,,,,,,,,,,,,
11/3/2018,BATTERY,COMMITTED,1,,,,,,,,,,,,,,,,,
11/3/2018,OTHER,COMMITTED,1,,,,,,,,,,,,,,,,,
11/3/2018,NUISANCE,COMMITTED,3,,,,,,,,,,,,,,,,,
11/3/2018,VEHICLE BURGLARY,COMMITTED,2,,,,,,,,,,,,,,,,,
11/3/2018,THEFT,COMMITTED,2,,,,,,,,,,,,,,,,,
11/3/2018,OTHER,COMMITTED,2,,,,,,,,,,,,,,,,,
11/3/2018,BATTERY,COMMITTED,1,,,,,,,,,,,,,,,,,
11/3/2018,SEXUAL ASSAULT,COMMITTED,3,,,,,,,,,,,,,,,,,
11/3/2018,OTHER,COMMITTED,2,,,,,,,,,,,,,,,,,
11/3/2018,ASSAULT,COMMITTED,1,,,,,,,,,,,,,,,,,
11/3/2018,OTHER,COMMITTED,1,,,,,,,,,,,,,,,,,
11/3/2018,OTHER,COMMITTED,1,,,,,,,,,,,,,,,,,
11/3/2018,OTHER,COMMITTED,2,,,,,,,,,,,,,,,,,
11/3/2018,NARCOTICS,COMMITTED,2,,,,,,,,,,,,,,,,,
11/3/2018,FIREARM,COMMITTED,2,,,,,,,,,,,,,,,,,
11/3/2018,NARCOTICS,COMMITTED,2,,,,,,,,,,,,,,,,,
11/3/2018,OTHER,COMMITTED,2,,,,,,,,,,,,,,,,,
11/3/2018,OTHER,COMMITTED,2,,,,,,,,,,,,,,,,,
11/3/2018,OTHER,COMMITTED,2,,,,,,,,,,,,,,,,,
11/3/2018,NARCOTICS,COMMITTED,2,,,,,,,,,,,,,,,,,
11/3/2018,OTHER,COMMITTED,2,,,,,,,,,,,,,,,,,
11/3/2018,THEFT,COMMITTED,3,,,,,,,,,,,,,,,,,
11/3/2018,NARCOTICS,COMMITTED,2,,,,,,,,,,,,,,,,,
11/3/2018,THEFT,COMMITTED,3,,,,,,,,,,,,,,,,,
11/3/2018,CRIMINAL DAMAGE TO PROPERTY,COMMITTED,2,,,,,,,,,,,,,,,,,
11/3/2018,THEFT,COMMITTED,3,,,,,,,,,,,,,,,,,
11/3/2018,THEFT,COMMITTED,3,,,,,,,,,,,,,,,,,
11/3/2018,OTHER,COMMITTED,4,,,,,,,,,,,,,,,,,
11/3/2018,OTHER,COMMITTED,2,,,,,,,,,,,,,,,,,
11/3/2018,ASSAULT,COMMITTED,3,,,,,,,,,,,,,,,,,
11/3/2018,RESIDENTIAL BURGLARY,COMMITTED,3,,,,,,,,,,,,,,,,,
11/3/2018,VEHICLE BURGLARY,COMMITTED,,,,,,,,,,,,,,,,,,
11/3/2018,OTHER,COMMITTED,2,,,,,,,,,,,,,,,,,
11/3/2018,OTHER,COMMITTED,4,,,,,,,,,,,,,,,,,
11/3/2018,THEFT,COMMITTED,3,,,,,,,,,,,,,,,,,
11/3/2018,OTHER,COMMITTED,4,,,,,,,,,,,,,,,,,
11/3/2018,OTHER,COMMITTED,2,,,,,,,,,,,,,,,,,
11/3/2018,THEFT,COMMITTED,4,,,,,,,,,,,,,,,,,
11/3/2018,OTHER,COMMITTED,2,,,,,,,,,,,,,,,,,
11/3/2018,VEHICLE BURGLARY,COMMITTED,2,,,,,,,,,,,,,,,,,
11/3/2018,THEFT,COMMITTED,2,,,,,,,,,,,,,,,,,
11/3/2018,CRIMINAL DAMAGE TO PROPERTY,COMMITTED,2,,,,,,,,,,,,,,,,,
11/3/2018,VEHICLE BURGLARY,COMMITTED,2,,,,,,,,,,,,,,,,,
11/3/2018,VEHICLE BURGLARY,COMMITTED,2,,,,,,,,,,,,,,,,,
11/3/2018,VEHICLE BURGLARY,COMMITTED,2,,,,,,,,,,,,,,,,,
11/3/2018,VEHICLE BURGLARY,COMMITTED,2,,,,,,,,,,,,,,,,,
11/3/2018,VEHICLE BURGLARY,COMMITTED,2,,,,,,,,,,,,,,,,,
11/3/2018,OTHER,COMMITTED,2,,,,,,,,,,,,,,,,,
11/3/2018,CRIMINAL DAMAGE TO PROPERTY,COMMITTED,2,,,,,,,,,,,,,,,,,
11/3/2018,VEHICLE BURGLARY,COMMITTED,2,,,,,,,,,,,,,,,,,
11/3/2018,BATTERY,COMMITTED,2,,,,,,,,,,,,,,,,,
11/3/2018,THEFT,COMMITTED,1,,,,,,,,,,,,,,,,,
11/3/2018,OTHER,COMMITTED,3,,,,,,,,,,,,,,,,,
11/3/2018,OTHER,COMMITTED,2,,,,,,,,,,,,,,,,,
11/3/2018,OTHER,COMMITTED,2,,,,,,,,,,,,,,,,,
11/3/2018,OTHER,COMMITTED,2,,,,,,,,,,,,,,,,,
11/3/2018,JUVENILE,COMMITTED,2,,,,,,,,,,,,,,,,,
11/3/2018,THEFT,COMMITTED,1,,,,,,,,,,,,,,,,,
11/3/2018,THEFT,COMMITTED,3,,,,,,,,,,,,,,,,,
11/3/2018,THEFT,COMMITTED,2,,,,,,,,,,,,,,,,,
11/3/2018,OTHER,COMMITTED,1,,,,,,,,,,,,,,,,,
11/3/2018,THEFT,COMMITTED,2,,,,,,,,,,,,,,,,,
11/3/2018,THEFT,COMMITTED,2,,,,,,,,,,,,,,,,,
11/3/2018,FIREARM,COMMITTED,3,,,,,,,,,,,,,,,,,
11/3/2018,NON-RESIDENTIAL BURGLARY,COMMITTED,2,,,,,,,,,,,,,,,,,
11/3/2018,JUVENILE,COMMITTED,2,,,,,,,,,,,,,,,,,
11/3/2018,VEHICLE BURGLARY,COMMITTED,4,,,,,,,,,,,,,,,,,
10/20/2018,BATTERY,COMMITTED,2,,,,,,,,,,,,,,,,,
10/20/2018,NON-RESIDENTIAL BURGLARY,COMMITTED,4,,,,,,,,,,,,,,,,,
10/20/2018,THEFT,COMMITTED,2,,,,,,,,,,,,,,,,,
10/20/2018,THEFT,COMMITTED,2,,,,,,,,,,,,,,,,,
10/20/2018,THEFT,COMMITTED,3,,,,,,,,,,,,,,,,,
10/20/2018,THEFT,COMMITTED,3,,,,,,,,,,,,,,,,,
10/20/2018,OTHER,COMMITTED,1,,,,,,,,,,,,,,,,,
10/20/2018,VEHICLE BURGLARY,COMMITTED,1,,,,,,,,,,,,,,,,,
10/20/2018,BATTERY,COMMITTED,4,,,,,,,,,,,,,,,,,
10/20/2018,THEFT,COMMITTED,1,,,,,,,,,,,,,,,,,
10/20/2018,OTHER,COMMITTED,3,,,,,,,,,,,,,,,,,
10/20/2018,THEFT,COMMITTED,1,,,,,,,,,,,,,,,,,
10/20/2018,CRIMINAL DAMAGE TO PROPERTY,COMMITTED,2,,,,,,,,,,,,,,,,,
10/20/2018,FIREARM,COMMITTED,1,,,,,,,,,,,,,,,,,
10/20/2018,BATTERY,COMMITTED,4,,,,,,,,,,,,,,,,,
10/20/2018,BATTERY,COMMITTED,2,,,,,,,,,,,,,,,,,
10/20/2018,RESIDENTIAL BURGLARY,COMMITTED,1,,,,,,,,,,,,,,,,,
10/20/2018,FIREARM,COMMITTED,2,,,,,,,,,,,,,,,,,
10/20/2018,RESIDENTIAL BURGLARY,COMMITTED,2,,,,,,,,,,,,,,,,,
10/20/2018,FIREARM,COMMITTED,,,,,,,,,,,,,,,,,,
10/20/2018,RESIDENTIAL BURGLARY,COMMITTED,3,,,,,,,,,,,,,,,,,
10/20/2018,CRIMINAL DAMAGE TO PROPERTY,COMMITTED,2,,,,,,,,,,,,,,,,,
10/20/2018,THEFT,COMMITTED,3,,,,,,,,,,,,,,,,,
10/20/2018,THEFT,COMMITTED,3,,,,,,,,,,,,,,,,,
10/20/2018,BATTERY,COMMITTED,4,,,,,,,,,,,,,,,,,
10/20/2018,BATTERY,COMMITTED,1,,,,,,,,,,,,,,,,,
10/20/2018,ASSAULT,COMMITTED,1,,,,,,,,,,,,,,,,,
10/20/2018,BATTERY,COMMITTED,2,,,,,,,,,,,,,,,,,
10/20/2018,FIREARM,COMMITTED,2,,,,,,,,,,,,,,,,,
10/20/2018,THEFT,COMMITTED,4,,,,,,,,,,,,,,,,,
10/20/2018,OTHER,COMMITTED,2,,,,,,,,,,,,,,,,,
10/20/2018,OTHER,COMMITTED,1,,,,,,,,,,,,,,,,,
10/20/2018,THEFT,COMMITTED,1,,,,,,,,,,,,,,,,,
10/20/2018,HOMICIDE,ATTEMPTED,1,,,,,,,,,,,,,,,,,
10/20/2018,BATTERY,COMMITTED,4,,,,,,,,,,,,,,,,,
10/20/2018,BATTERY,COMMITTED,2,,,,,,,,,,,,,,,,,
10/20/2018,OTHER,COMMITTED,2,,,,,,,,,,,,,,,,,
10/20/2018,NON-RESIDENTIAL BURGLARY,COMMITTED,2,,,,,,,,,,,,,,,,,
10/20/2018,OTHER,COMMITTED,2,,,,,,,,,,,,,,,,,
10/20/2018,BATTERY,COMMITTED,1,,,,,,,,,,,,,,,,,
10/20/2018,VEHICLE BURGLARY,COMMITTED,2,,,,,,,,,,,,,,,,,
10/20/2018,OTHER,COMMITTED,3,,,,,,,,,,,,,,,,,
10/20/2018,BATTERY,COMMITTED,2,,,,,,,,,,,,,,,,,
10/20/2018,CRIMINAL DAMAGE TO PROPERTY,COMMITTED,,,,,,,,,,,,,,,,,,
10/20/2018,ASSAULT,COMMITTED,2,,,,,,,,,,,,,,,,,
10/20/2018,VEHICLE BURGLARY,COMMITTED,4,,,,,,,,,,,,,,,,,
10/20/2018,ASSAULT,COMMITTED,4,,,,,,,,,,,,,,,,,
10/20/2018,THEFT,COMMITTED,1,,,,,,,,,,,,,,,,,
10/20/2018,BATTERY,COMMITTED,1,,,,,,,,,,,,,,,,,
10/20/2018,CRIMINAL DAMAGE TO PROPERTY,COMMITTED,2,,,,,,,,,,,,,,,,,
10/20/2018,BATTERY,COMMITTED,2,,,,,,,,,,,,,,,,,
10/20/2018,OTHER,COMMITTED,3,,,,,,,,,,,,,,,,,
10/20/2018,THEFT,COMMITTED,2,,,,,,,,,,,,,,,,,
10/20/2018,NARCOTICS,COMMITTED,3,,,,,,,,,,,,,,,,,
10/20/2018,OTHER,COMMITTED,3,,,,,,,,,,,,,,,,,
10/20/2018,ASSAULT,COMMITTED,1,,,,,,,,,,,,,,,,,
10/20/2018,OTHER,COMMITTED,2,,,,,,,,,,,,,,,,,
10/20/2018,VEHICLE BURGLARY,COMMITTED,2,,,,,,,,,,,,,,,,,
10/20/2018,NARCOTICS,COMMITTED,3,,,,,,,,,,,,,,,,,
10/20/2018,THEFT,COMMITTED,2,,,,,,,,,,,,,,,,,
10/20/2018,THEFT,COMMITTED,4,,,,,,,,,,,,,,,,,
10/20/2018,BATTERY,COMMITTED,3,,,,,,,,,,,,,,,,,
10/20/2018,OTHER,COMMITTED,2,,,,,,,,,,,,,,,,,
10/20/2018,VEHICLE BURGLARY,COMMITTED,2,,,,,,,,,,,,,,,,,
10/20/2018,BATTERY,COMMITTED,2,,,,,,,,,,,,,,,,,
10/20/2018,BATTERY,COMMITTED,1,,,,,,,,,,,,,,,,,
10/20/2018,THEFT,COMMITTED,1,,,,,,,,,,,,,,,,,
10/20/2018,NUISANCE,COMMITTED,1,,,,,,,,,,,,,,,,,
10/20/2018,CRIMINAL DAMAGE TO PROPERTY,COMMITTED,1,,,,,,,,,,,,,,,,,
10/20/2018,THEFT,COMMITTED,2,,,,,,,,,,,,,,,,,
10/20/2018,THEFT,COMMITTED,1,,,,,,,,,,,,,,,,,
10/20/2018,VEHICLE BURGLARY,COMMITTED,2,,,,,,,,,,,,,,,,,
10/20/2018,ASSAULT,COMMITTED,4,,,,,,,,,,,,,,,,,
10/20/2018,CRIMINAL DAMAGE TO PROPERTY,COMMITTED,1,,,,,,,,,,,,,,,,,
10/20/2018,BATTERY,COMMITTED,2,,,,,,,,,,,,,,,,,
10/20/2018,THEFT,COMMITTED,2,,,,,,,,,,,,,,,,,
10/20/2018,CRIMINAL DAMAGE TO PROPERTY,COMMITTED,,,,,,,,,,,,,,,,,,
10/20/2018,VEHICLE BURGLARY,COMMITTED,2,,,,,,,,,,,,,,,,,
10/20/2018,THEFT,COMMITTED,2,,,,,,,,,,,,,,,,,
10/20/2018,OTHER,COMMITTED,1,,,,,,,,,,,,,,,,,
10/20/2018,ASSAULT,COMMITTED,1,,,,,,,,,,,,,,,,,
10/20/2018,OTHER,COMMITTED,,,,,,,,,,,,,,,,,,
10/20/2018,CRIMINAL DAMAGE TO PROPERTY,COMMITTED,2,,,,,,,,,,,,,,,,,
10/20/2018,VEHICLE BURGLARY,COMMITTED,2,,,,,,,,,,,,,,,,,
10/20/2018,VEHICLE BURGLARY,COMMITTED,2,,,,,,,,,,,,,,,,,
10/20/2018,THEFT,COMMITTED,2,,,,,,,,,,,,,,,,,
10/20/2018,VEHICLE BURGLARY,COMMITTED,2,,,,,,,,,,,,,,,,,
10/20/2018,FIREARM,COMMITTED,3,,,,,,,,,,,,,,,,,
10/20/2018,VEHICLE BURGLARY,COMMITTED,2,,,,,,,,,,,,,,,,,
10/20/2018,THEFT,COMMITTED,2,,,,,,,,,,,,,,,,,
10/20/2018,ASSAULT,COMMITTED,2,,,,,,,,,,,,,,,,,
10/20/2018,NARCOTICS,COMMITTED,2,,,,,,,,,,,,,,,,,
10/20/2018,NON-RESIDENTIAL BURGLARY,ATTEMPTED,2,,,,,,,,,,,,,,,,,
10/20/2018,OTHER,COMMITTED,2,,,,,,,,,,,,,,,,,
10/20/2018,OTHER,COMMITTED,2,,,,,,,,,,,,,,,,,
10/20/2018,OTHER,COMMITTED,2,,,,,,,,,,,,,,,,,
10/20/2018,BATTERY,COMMITTED,4,,,,,,,,,,,,,,,,,
10/20/2018,INDIVIDUAL ROBBERY,COMMITTED,2,,,,,,,,,,,,,,,,,
10/20/2018,VEHICLE BURGLARY,COMMITTED,2,,,,,,,,,,,,,,,,,
10/20/2018,THEFT,COMMITTED,2,,,,,,,,,,,,,,,,,
10/20/2018,THEFT,COMMITTED,2,,,,,,,,,,,,,,,,,
10/20/2018,NON-RESIDENTIAL BURGLARY,COMMITTED,2,,,,,,,,,,,,,,,,,
10/20/2018,THEFT,COMMITTED,2,,,,,,,,,,,,,,,,,
10/20/2018,BATTERY,COMMITTED,2,,,,,,,,,,,,,,,,,
10/20/2018,RESIDENTIAL BURGLARY,ATTEMPTED,,,,,,,,,,,,,,,,,,
10/20/2018,ASSAULT,COMMITTED,2,,,,,,,,,,,,,,,,,
10/20/2018,OTHER,COMMITTED,2,,,,,,,,,,,,,,,,,
10/20/2018,OTHER,COMMITTED,2,,,,,,,,,,,,,,,,,
10/20/2018,OTHER,COMMITTED,2,,,,,,,,,,,,,,,,,
10/20/2018,THEFT,COMMITTED,3,,,,,,,,,,,,,,,,,
10/20/2018,OTHER,COMMITTED,2,,,,,,,,,,,,,,,,,
10/20/2018,CRIMINAL DAMAGE TO PROPERTY,COMMITTED,3,,,,,,,,,,,,,,,,,
10/20/2018,OTHER,COMMITTED,2,,,,,,,,,,,,,,,,,
10/20/2018,OTHER,COMMITTED,2,,,,,,,,,,,,,,,,,
10/20/2018,NARCOTICS,COMMITTED,3,,,,,,,,,,,,,,,,,
10/20/2018,THEFT,COMMITTED,2,,,,,,,,,,,,,,,,,
10/20/2018,BATTERY,COMMITTED,1,,,,,,,,,,,,,,,,,
10/20/2018,INDIVIDUAL ROBBERY,COMMITTED,2,,,,,,,,,,,,,,,,,
10/20/2018,NARCOTICS,COMMITTED,3,,,,,,,,,,,,,,,,,
10/20/2018,THEFT,COMMITTED,,,,,,,,,,,,,,,,,,
10/20/2018,VEHICLE BURGLARY,COMMITTED,3,,,,,,,,,,,,,,,,,
10/20/2018,CRIMINAL DAMAGE TO PROPERTY,COMMITTED,,,,,,,,,,,,,,,,,,
10/20/2018,THEFT,COMMITTED,2,,,,,,,,,,,,,,,,,
10/20/2018,THEFT,COMMITTED,3,,,,,,,,,,,,,,,,,
10/20/2018,THEFT,COMMITTED,2,,,,,,,,,,,,,,,,,
10/20/2018,FIREARM,COMMITTED,4,,,,,,,,,,,,,,,,,
10/20/2018,THEFT,COMMITTED,2,,,,,,,,,,,,,,,,,
10/13/2018,THEFT,COMMITTED,1,,,,,,,,,,,,,,,,,
10/13/2018,VEHICLE BURGLARY,COMMITTED,4,,,,,,,,,,,,,,,,,
10/13/2018,ASSAULT,COMMITTED,2,,,,,,,,,,,,,,,,,
10/13/2018,BATTERY,COMMITTED,1,,,,,,,,,,,,,,,,,
10/13/2018,OTHER,COMMITTED,1,,,,,,,,,,,,,,,,,
10/13/2018,NARCOTICS,COMMITTED,4,,,,,,,,,,,,,,,,,
10/13/2018,NON-RESIDENTIAL BURGLARY,ATTEMPTED,2,,,,,,,,,,,,,,,,,
10/13/2018,THEFT,COMMITTED,1,,,,,,,,,,,,,,,,,
10/13/2018,THEFT,COMMITTED,2,,,,,,,,,,,,,,,,,
10/13/2018,THEFT,ATTEMPTED,2,,,,,,,,,,,,,,,,,
10/13/2018,THEFT,COMMITTED,2,,,,,,,,,,,,,,,,,
10/13/2018,VEHICLE BURGLARY,COMMITTED,2,,,,,,,,,,,,,,,,,
10/13/2018,THEFT,COMMITTED,2,,,,,,,,,,,,,,,,,
10/13/2018,THEFT,COMMITTED,2,,,,,,,,,,,,,,,,,
10/13/2018,FIREARM,COMMITTED,4,,,,,,,,,,,,,,,,,
10/13/2018,THEFT,COMMITTED,1,,,,,,,,,,,,,,,,,
10/13/2018,THEFT,COMMITTED,4,,,,,,,,,,,,,,,,,
10/13/2018,THEFT,COMMITTED,2,,,,,,,,,,,,,,,,,
10/13/2018,NON-RESIDENTIAL BURGLARY,COMMITTED,2,,,,,,,,,,,,,,,,,
10/13/2018,THEFT,COMMITTED,2,,,,,,,,,,,,,,,,,
10/13/2018,RESIDENTIAL BURGLARY,COMMITTED,1,,,,,,,,,,,,,,,,,
10/13/2018,BATTERY,COMMITTED,4,,,,,,,,,,,,,,,,,
10/13/2018,THEFT,COMMITTED,2,,,,,,,,,,,,,,,,,
10/13/2018,BATTERY,COMMITTED,2,,,,,,,,,,,,,,,,,
10/13/2018,VEHICLE BURGLARY,COMMITTED,1,,,,,,,,,,,,,,,,,
10/13/2018,BATTERY,COMMITTED,1,,,,,,,,,,,,,,,,,
10/13/2018,BATTERY,COMMITTED,1,,,,,,,,,,,,,,,,,
10/13/2018,THEFT,COMMITTED,2,,,,,,,,,,,,,,,,,
10/13/2018,OTHER,COMMITTED,2,,,,,,,,,,,,,,,,,
10/13/2018,THEFT,COMMITTED,1,,,,,,,,,,,,,,,,,
10/13/2018,OTHER,COMMITTED,2,,,,,,,,,,,,,,,,,
10/13/2018,CRIMINAL DAMAGE TO PROPERTY,COMMITTED,1,,,,,,,,,,,,,,,,,
10/13/2018,VEHICLE BURGLARY,COMMITTED,2,,,,,,,,,,,,,,,,,
10/13/2018,FIREARM,COMMITTED,1,,,,,,,,,,,,,,,,,
10/13/2018,OTHER,COMMITTED,4,,,,,,,,,,,,,,,,,
10/13/2018,CRIMINAL DAMAGE TO PROPERTY,COMMITTED,1,,,,,,,,,,,,,,,,,
10/13/2018,VEHICLE BURGLARY,COMMITTED,2,,,,,,,,,,,,,,,,,
10/13/2018,BATTERY,COMMITTED,2,,,,,,,,,,,,,,,,,
10/13/2018,THEFT,COMMITTED,2,,,,,,,,,,,,,,,,,
10/13/2018,NARCOTICS,COMMITTED,4,,,,,,,,,,,,,,,,,
10/13/2018,OTHER,COMMITTED,3,,,,,,,,,,,,,,,,,
10/13/2018,NARCOTICS,COMMITTED,2,,,,,,,,,,,,,,,,,
